system_id,n_planets,n_pairs,delta_logR_median,delta_logR_mean,ratio_median,ratio_geomean,std_logR,IQR_logR,spearman_rho_k_logR,spearman_p
system_id,3,2,0.019637681516377375,0.019637681516377375,1.0477519935795638,1.04625532532041,0.023779578578747722,0.021432297028099234,0.5,0.6666666666666667
system_id,2,1,0.7824090735261852,0.7824090735261852,6.059113300492612,6.059113300492612,0.5532467615522496,0.39120453676309264,0.9999999999999999,
system_id,2,1,0.14090861002912275,0.14090861002912275,1.3832752613240418,1.3832752613240418,0.09963743367916345,0.07045430501456135,0.9999999999999999,
system_id,2,1,0.15367108202839916,0.15367108202839916,1.4245283018867925,1.4245283018867925,0.10866186417455524,0.07683554101419958,0.9999999999999999,
system_id,3,2,0.21866025751248874,0.21866025751248874,1.6556527226830147,1.654475184338895,0.21886477843587993,0.21866025751248874,1.0,0.0
system_id,2,1,0.006482127527920323,0.006482127527920323,1.0150375939849623,1.0150375939849623,0.004583556331508452,0.0032410637639599393,0.9999999999999999,
system_id,2,1,0.43277014884411735,0.43277014884411735,2.708757637474542,2.708757637474542,0.3060147069427869,0.2163850744220588,0.9999999999999999,
system_id,4,3,0.2610176998500591,0.1584471189368922,1.8239700374531835,1.4402806264664272,0.23753756377386823,0.3215082132486694,0.39999999999999997,0.6
system_id,2,1,0.030668819766451957,0.030668819766451957,1.0731707317073171,1.0731707317073171,0.021686130427846208,0.015334409883225972,0.9999999999999999,
system_id,2,1,0.31820867454339163,0.31820867454339163,2.0806962025316453,2.0806962025316453,0.22500751160201535,0.15910433727169582,0.9999999999999999,
system_id,2,1,-0.18592012511108047,-0.18592012511108047,0.6517482517482517,0.6517482517482517,0.13146538122509632,0.09296006255554046,-0.9999999999999999,
system_id,3,2,0.14501730568125898,0.14501730568125898,1.3964859437751005,1.396424004376894,0.1450365341725373,0.14501730568125898,1.0,0.0
system_id,3,2,0.2614393726401688,0.2614393726401688,1.9568161890257976,1.8257418583505538,0.2779780671376174,0.2614393726401688,1.0,0.0
system_id,2,1,0.3166819412067772,0.3166819412067772,2.0733944954128436,2.0733944954128436,0.22392794810663172,0.15834097060338861,0.9999999999999999,
system_id,3,2,0.11310052857802386,0.11310052857802386,1.3672805755395685,1.297479571095465,0.13962978252696262,0.12746260420897132,0.5,0.6666666666666667
system_id,2,1,0.4138198426926862,0.4138198426926862,2.593103448275862,2.593103448275862,0.29261481695754876,0.20690992134634306,0.9999999999999999,
system_id,2,1,0.5043235375721238,0.5043235375721238,3.193916349809886,3.193916349809886,0.35661059332923734,0.252161768786062,0.9999999999999999,
system_id,3,2,0.2149558099023487,0.2149558099023487,1.924180738839196,1.6404228492871948,0.25953200294946593,0.2334268837407627,0.5,0.6666666666666667
system_id,3,2,0.12903046113540056,0.12903046113540056,1.9964675804060392,1.345954755145414,0.2703195054628423,0.2702282135066633,0.5,0.6666666666666667
system_id,5,4,-0.04330263206341588,-0.013332360425413955,0.9096045197740112,0.9697675315822133,0.08423714925786097,0.13748507417473177,-0.35909242322980395,0.5528147466433505
system_id,4,3,0.14227695095077175,0.279828369710168,1.3876404494382024,1.904707841340494,0.4524005002847386,0.737103610469543,0.7999999999999999,0.20000000000000007
system_id,2,1,0.17534053374877412,0.17534053374877412,1.4974093264248707,1.4974093264248707,0.12398448043062688,0.08767026687438706,0.9999999999999999,
system_id,2,1,-0.01848340569401319,-0.01848340569401319,0.9583333333333331,0.9583333333333331,0.013069741505658771,0.009241702847006539,-0.9999999999999999,
system_id,2,1,0.23375679152577863,0.23375679152577863,1.7129977460555972,1.7129977460555972,0.16529101243628816,0.11687839576288933,0.9999999999999999,
system_id,2,1,-0.0031357138528587125,-0.0031357138528587125,0.9928057553956835,0.9928057553956835,0.0022172845292169913,0.0015678569264292452,-0.9999999999999999,
system_id,4,3,-0.02227639471115217,0.06453744851313974,0.9500000000000001,1.1602122550675145,0.3771321332247803,0.5845377590092714,0.19999999999999998,0.8
system_id,2,1,0.15235341210089542,0.15235341210089542,1.4202127659574468,1.4202127659574468,0.10773013083345176,0.07617670605044774,0.9999999999999999,
system_id,3,2,0.06915134908314075,0.06915134908314075,1.2684673058013767,1.1726039399558574,0.12216578245572388,0.12179337338905569,0.5,0.6666666666666667
system_id,2,1,0.4810874419372637,0.4810874419372637,3.027522935779816,3.0275229357798157,0.3401801925375286,0.24054372096863197,0.9999999999999999,
system_id,2,1,-0.06415349893757294,-0.06415349893757294,0.8626735867583112,0.8626735867583112,0.0453633741356018,0.03207674946878636,-0.9999999999999999,
system_id,2,1,0.046515127421174585,0.046515127421174585,1.1130511621188754,1.1130511621188754,0.03289116202726887,0.023257563710587403,0.9999999999999999,
system_id,2,1,0.06567429906016975,0.06567429906016975,1.1632533155768345,1.1632533155768345,0.04643874221511934,0.032837149530084764,0.9999999999999999,
system_id,2,1,-0.029758277117932996,-0.029758277117932996,0.9337738830627783,0.9337738830627783,0.02104227954651889,0.014879138558966387,-0.9999999999999999,
system_id,2,1,-0.011200148240580798,-0.011200148240580798,0.974540409119987,0.974540409119987,0.007919700771209261,0.005600074120290177,-0.9999999999999999,
system_id,6,5,-0.01225747820301204,0.08145600698523621,0.9721706864564008,1.2063018864493902,0.15510672652048035,0.13136815860010542,0.7142857142857143,0.1107871720116617
system_id,2,1,0.02996322337744317,0.02996322337744317,1.0714285714285714,1.0714285714285714,0.021187198436397353,0.014981611688721586,0.9999999999999999,
system_id,2,1,0.3967614611864949,0.3967614611864949,2.4932249322493223,2.4932249322493223,0.28055271971845375,0.19838073059324746,0.9999999999999999,
system_id,2,1,0.3399480616943509,0.3399480616943509,2.1875,2.1875,0.24037957967529833,0.16997403084717555,0.9999999999999999,
system_id,2,1,0.2510994306159079,0.2510994306159079,1.7827868852459015,1.7827868852459015,0.17755411014058947,0.125549715307954,0.9999999999999999,
system_id,2,1,0.3101733751038509,0.3101733751038509,2.0425531914893615,2.0425531914893615,0.21932569687945164,0.15508668755192545,0.9999999999999999,
system_id,5,4,0.08639671291652784,0.024133342886410933,1.220117685116528,1.0571420372438454,0.10661016562565966,0.09995680266095686,0.39999999999999997,0.5046315754686911
system_id,2,1,0.00634017803101905,0.00634017803101905,1.0147058823529413,1.0147058823529413,0.004483182879663543,0.003170089015509525,0.9999999999999999,
system_id,2,1,0.087333345051815,0.087333345051815,1.222737819025522,1.222737819025522,0.061754000509843004,0.04366667252590761,0.9999999999999999,
system_id,2,1,-0.04729742481634969,-0.04729742481634969,0.8968144044321329,0.8968144044321329,0.03344432982030176,0.0236487124081749,-0.9999999999999999,
system_id,6,5,0.0356116416351252,0.014743670069224534,1.0854545454545452,1.0345313838066281,0.060114797821631934,0.06456527019422731,0.3714285714285715,0.46847813411078715
system_id,2,1,0.01331992924810016,0.01331992924810016,1.0311454487804879,1.0311454487804879,0.009418612296256654,0.006659964624050108,0.9999999999999999,
system_id,2,1,-0.014010714442814765,-0.014010714442814765,0.9682539682539683,0.9682539682539683,0.009907071191782621,0.007005357221407271,-0.9999999999999999,
system_id,2,1,-0.03448592533931416,-0.03448592533931416,0.9236641221374046,0.9236641221374046,0.024385231662922034,0.017242962669657302,-0.9999999999999999,
system_id,2,1,0.01930515519538667,0.01930515519538667,1.0454545454545456,1.0454545454545456,0.013650806150516623,0.009652577597693446,0.9999999999999999,
system_id,2,1,-0.009615768791598978,-0.009615768791598978,0.9781021897810219,0.9781021897810219,0.006799375318861611,0.004807884395799267,-0.9999999999999999,
system_id,3,2,-0.02811146211941995,-0.02811146211941995,0.9374584717607974,0.9373214115613857,0.028436603204034315,0.02811146211942006,-1.0,0.0
system_id,2,1,0.3122927203751811,0.3122927203751811,2.052545155993432,2.052545155993432,0.22082430029248484,0.15614636018759054,0.9999999999999999,
system_id,2,1,0.0031816587861892565,0.0031816587861892565,1.0073529411764706,1.0073529411764706,0.002249772503136183,0.0015908293930944062,0.9999999999999999,
system_id,2,1,-0.013049287624659733,-0.013049287624659733,0.9703998313382487,0.9703998313382487,0.009227239769050592,0.006524643812329867,-0.9999999999999999,
system_id,2,1,0.4184368369889907,0.4184368369889907,2.620817843866171,2.620817843866171,0.2958795249331653,0.2092184184944953,0.9999999999999999,
system_id,2,1,0.5877074906769536,0.5877074906769536,3.869969040247678,3.8699690402476783,0.4155719520118036,0.29385374533847675,0.9999999999999999,
system_id,3,2,0.2471046558653684,0.2471046558653684,2.1026822276822275,1.7664634500586531,0.2902941484186764,0.25548976099031506,0.5,0.6666666666666667
system_id,2,1,0.0032531573977219175,0.0032531573977219175,1.0075187969924813,1.0075187969924813,0.00230032965619635,0.0016265786988607367,0.9999999999999999,
system_id,2,1,-0.016390416188169388,-0.016390416188169388,0.9629629629629629,0.9629629629629629,0.011589774433124339,0.008195208094084583,-0.9999999999999999,
system_id,2,1,0.021797129094844436,0.021797129094844436,1.0514705882352942,1.0514705882352942,0.015412897793363094,0.010898564547422218,0.9999999999999999,
system_id,1,0,,,,,,0.0,,
system_id,2,1,0.27190039826285156,0.27190039826285156,1.870253164556962,1.870253164556962,0.19226261541898532,0.1359501991314258,0.9999999999999999,
system_id,5,4,0.2631433454436512,0.18909753373209864,1.8687734962406015,1.545601511315239,0.2764877354243315,0.1773818825371758,0.8999999999999998,0.03738607346849874
system_id,2,1,0.012681031759089079,0.012681031759089079,1.0296296296296297,1.0296296296296297,0.00896684354929386,0.006340515879544428,0.9999999999999999,
system_id,3,2,0.09371290172698118,0.09371290172698118,1.315502334599557,1.2408317619800282,0.1275705279886032,0.12181709884561598,0.5,0.6666666666666667
system_id,2,1,0.9830992494617987,0.9830992494617987,9.618320610687022,9.61832061068702,0.6951561458738431,0.49154962473089925,0.9999999999999999,
system_id,2,1,-0.029500469490396752,-0.029500469490396752,0.9343283582089552,0.9343283582089552,0.0208599820248464,0.01475023474519832,-0.9999999999999999,
system_id,2,1,-0.035804830606226856,-0.035804830606226856,0.920863309352518,0.920863309352518,0.025317838520898656,0.017902415303113317,-0.9999999999999999,
system_id,2,1,0.5175103891395877,0.5175103891395877,3.2923832923832923,3.2923832923832923,0.3659351054950915,0.2587551945697938,0.9999999999999999,
system_id,4,3,0.0031816587861892565,-0.002038974936560652,1.0073529411764706,0.9953160905840193,0.010292686478608268,0.014823191397941082,-0.19999999999999998,0.8
system_id,3,2,0.027997593610805782,0.027997593610805782,1.0707577837174023,1.066590211327238,0.03570523629766539,0.03318861150766672,0.5,0.6666666666666667
system_id,2,1,-0.03551050293227059,-0.03551050293227059,0.9214876033057852,0.9214876033057852,0.025109717426753317,0.01775525146613527,-0.9999999999999999,
system_id,2,1,-0.0233010774088509,-0.0233010774088509,0.9477611940298507,0.9477611940298507,0.01647634984475114,0.01165053870442545,-0.9999999999999999,
system_id,2,1,0.016641671319217455,0.016641671319217455,1.0390625,1.0390625,0.01176743864009634,0.00832083565960895,0.9999999999999999,
system_id,2,1,-0.02951059750853835,-0.02951059750853835,0.9343065693430658,0.9343065693430658,0.020867143615154304,0.014755298754268953,-0.9999999999999999,
system_id,2,1,0.2658504991930134,0.2658504991930134,1.8443804034582132,1.8443804034582132,0.18798469076120855,0.13292524959650664,0.9999999999999999,
system_id,2,1,0.2329141757665163,0.2329141757665163,1.7096774193548387,1.7096774193548387,0.1646951931189791,0.11645708788325826,0.9999999999999999,
system_id,2,1,0.1544600798575053,0.1544600798575053,1.4271186440677965,1.4271186440677965,0.10921976988985764,0.07723003992875266,0.9999999999999999,
system_id,3,2,0.19851429117620845,0.19851429117620845,1.8217019598792143,1.5794805822969935,0.2412826554661787,0.21803023606197236,0.5,0.6666666666666667
system_id,2,1,-0.0032777097612359807,-0.0032777097612359807,0.9924812030075187,0.9924812030075187,0.0023176907989313016,0.0016388548806178793,-0.9999999999999999,
system_id,2,1,0.0031357138528587125,0.0031357138528587125,1.0072463768115942,1.0072463768115942,0.0022172845292169913,0.0015678569264292452,0.9999999999999999,
system_id,2,1,0.6806987082832932,0.6806987082832932,4.794007490636704,4.794007490636704,0.4813266725720401,0.3403493541416466,0.9999999999999999,
system_id,2,1,0.4923127536147337,0.4923127536147337,3.1067961165048543,3.106796116504854,0.34811768654560016,0.2461563768073668,0.9999999999999999,
system_id,2,1,0.0,0.0,1.0,1.0,0.0,0.0,,
system_id,2,1,0.5184435574967428,0.5184435574967428,3.299465240641711,3.2994652406417115,0.3665949551684245,0.25922177874837127,0.9999999999999999,
system_id,5,4,0.016305684333565718,0.06577124843421824,1.0388339998431741,1.1635130224675427,0.11211481286063583,0.030759363805537954,0.8999999999999998,0.03738607346849874
system_id,2,1,0.11661960201994664,0.11661960201994664,1.3080357142857142,1.3080357142857142,0.08246251140758067,0.05830980100997335,0.9999999999999999,
system_id,2,1,-0.009615768791598978,-0.009615768791598978,0.9781021897810219,0.9781021897810219,0.006799375318861611,0.004807884395799267,-0.9999999999999999,
system_id,2,1,-0.02227639471115217,-0.02227639471115217,0.9500000000000001,0.9500000000000001,0.01575178976064384,0.011138197355575974,-0.9999999999999999,
system_id,2,1,-0.025935734094399754,-0.025935734094399754,0.9420289855072463,0.9420289855072463,0.01833933345320121,0.012967867047199766,-0.9999999999999999,
system_id,4,0,,,,,,0.0,,
system_id,2,1,-0.0191631592870094,-0.0191631592870094,0.9568345323741008,0.9568345323741008,0.013550399880802312,0.009581579643504812,-0.9999999999999999,
system_id,4,3,0.2467514326006734,0.2871335170788854,1.7650273224043715,1.9370173782607283,0.36380753822726486,0.256059060106645,1.0,0.0
system_id,2,1,-0.014010714442814765,-0.014010714442814765,0.9682539682539683,0.9682539682539683,0.009907071191782621,0.007005357221407271,-0.9999999999999999,
system_id,2,1,-0.020203386088286868,-0.020203386088286868,0.9545454545454546,0.9545454545454546,0.0142859513059576,0.010101693044143323,-0.9999999999999999,
system_id,2,1,0.12010782492885436,0.12010782492885436,1.3185840707964602,1.3185840707964602,0.08492905748075957,0.060053912464427206,0.9999999999999999,
system_id,2,1,0.23435903613594156,0.23435903613594156,1.7153748411689962,1.7153748411689962,0.1657168636840674,0.11717951806797067,0.9999999999999999,
system_id,2,1,0.5810361692963774,0.5810361692963774,3.8109756097560976,3.8109756097560976,0.41085461542412327,0.2905180846481886,0.9999999999999999,
system_id,3,2,0.38603855133572523,0.38603855133572523,3.44104609929078,2.4324199198877374,0.44487555904739917,0.3860385513357252,1.0,0.0
system_id,2,1,-0.020361282647707757,-0.020361282647707757,0.9541984732824428,0.9541984732824428,0.014397601033850136,0.010180641323853656,-0.9999999999999999,
system_id,3,2,0.0362753335743059,0.0362753335743059,1.0935355091749543,1.087114613009218,0.045363454046938555,0.04172701507946819,0.5,0.6666666666666667
system_id,2,1,-0.025183546018248792,-0.025183546018248792,0.943661971830986,0.943661971830986,0.017807456163827198,0.012591773009124507,-0.9999999999999999,
system_id,2,1,-0.050011143388572155,-0.050011143388572155,0.8912280701754386,0.8912280701754386,0.03536321862495214,0.025005571694286077,-0.9999999999999999,
system_id,2,1,0.46529211282754646,0.46529211282754646,2.9193899782135078,2.9193899782135078,0.3290112082129743,0.23264605641377334,0.9999999999999999,
system_id,6,5,-0.02807403576908879,0.11756391044267041,0.9374021909233178,1.310882936699604,0.3092421937638561,0.4671336731613088,0.7142857142857143,0.1107871720116617
system_id,2,1,0.08973142838093306,0.08973142838093306,1.2295081967213115,1.2295081967213115,0.0634497014937128,0.04486571419046659,0.9999999999999999,
system_id,2,1,0.05465548128293718,0.05465548128293718,1.1341107871720117,1.1341107871720117,0.03864726144417931,0.02732774064146848,0.9999999999999999,
system_id,2,1,0.006386798661400572,0.006386798661400572,1.0148148148148148,1.0148148148148148,0.004516148643549509,0.003193399330700064,0.9999999999999999,
system_id,2,1,-0.01690075053820128,-0.01690075053820128,0.9618320610687023,0.9618320610687023,0.011950635312704318,0.008450375269100752,-0.9999999999999999,
system_id,3,2,0.22594128025700833,0.22594128025700833,1.96938793863199,1.6824465667937303,0.26816288309470143,0.23805622006925875,0.5,0.6666666666666667
system_id,2,1,-0.06744284287828584,-0.06744284287828584,0.8561643833607487,0.8561643833607487,0.04768929154173477,0.03372142143914281,-0.9999999999999999,
system_id,4,3,0.17542362713034482,0.16680446788405756,1.4976958525345623,1.4682650728002526,0.22279079010429223,0.2566710712608018,1.0,0.0
system_id,1,0,,,,,,0.0,,
system_id,2,1,-0.00616030870481854,-0.00616030870481854,0.9859154929577465,0.9859154929577465,0.004355996059379708,0.00308015435240927,-0.9999999999999999,
system_id,4,3,0.050438809087240855,0.06552228158849295,1.1231527093596059,1.162846209592521,0.08507622412629627,0.05074230832588411,0.7999999999999999,0.20000000000000007
system_id,2,1,0.4312254758336974,0.4312254758336974,2.6991404011461317,2.6991404011461317,0.30492245818240316,0.21561273791684876,0.9999999999999999,
system_id,4,3,0.00871523189821205,0.03447666196687956,1.0202702702702704,1.0826215358567761,0.05950695491495418,0.09873383688857192,0.7999999999999999,0.20000000000000007
system_id,2,1,0.7337321105952307,0.7337321105952307,5.416666666666667,5.416666666666667,0.5188269509762055,0.3668660552976154,0.9999999999999999,
system_id,2,1,-0.02098449148212772,-0.02098449148212772,0.9528301886792452,0.9528301886792452,0.014838276226763857,0.010492245741063833,-0.9999999999999999,
system_id,2,1,0.1903316981702915,0.1903316981702915,1.55,1.55,0.1345848344509643,0.0951658490851458,0.9999999999999999,
system_id,2,1,-0.01296497716436762,-0.01296497716436762,0.9705882352941176,0.9705882352941176,0.00916762327085308,0.006482488582183921,-0.9999999999999999,
system_id,2,1,0.6732646041011171,0.6732646041011171,4.71264367816092,4.71264367816092,0.47606996709277616,0.3366323020505585,0.9999999999999999,
system_id,6,5,0.08955458037608546,0.17982824184154758,1.2290076335877862,1.5129627718182492,0.37736664532214,0.2529978756003981,0.7714285714285715,0.07239650145772594
system_id,2,1,0.4245471451374869,0.4245471451374869,2.6579520697167753,2.6579520697167753,0.3002001652601064,0.21227357256874346,0.9999999999999999,
system_id,3,2,0.1409819617957813,0.1409819617957813,1.414548231073164,1.3835089144272108,0.15062024042783984,0.14098196179578126,1.0,0.0
system_id,5,4,0.09034960064801736,0.09919508578619973,1.240321108394458,1.2565943011344598,0.1975868548864503,0.359088302865176,0.8999999999999998,0.03738607346849874
system_id,2,1,0.14313174143431895,0.14313174143431895,1.3903743315508021,1.3903743315508021,0.10120942497124646,0.07156587071715959,0.9999999999999999,
system_id,2,1,0.2710779795765348,0.2710779795765348,1.8667148380007874,1.8667148380007874,0.19168107758891617,0.13553898978826737,0.9999999999999999,
system_id,2,1,0.24751073993749284,0.24751073993749284,1.7681159420289854,1.7681159420289854,0.1750165226263012,0.12375536996874648,0.9999999999999999,
system_id,2,1,0.09212046969214008,0.09212046969214008,1.2362903225806452,1.2362903225806452,0.06513900880540208,0.04606023484607005,0.9999999999999999,
system_id,3,2,-0.02270769584971155,-0.02270769584971155,1.0628296495214486,0.9490570161260893,0.12368323221521713,0.11664595047913218,-0.5,0.6666666666666667
system_id,3,2,0.08482906580904198,0.08482906580904198,1.3459615750550702,1.2157074155554335,0.14294853362088575,0.14205756900712602,0.5,0.6666666666666667
system_id,2,1,-0.024424599331418273,-0.024424599331418273,0.9453124999999999,0.9453124999999999,0.017270799815010274,0.012212299665709248,-0.9999999999999999,
system_id,2,1,0.003433175838393865,0.003433175838393865,1.007936507936508,1.007936507936508,0.0024276219163341124,0.0017165879191969324,0.9999999999999999,
system_id,3,2,0.01561011354847286,0.01561011354847286,1.0471767363071711,1.0365973960466441,0.03904858192632961,0.038802428906334896,0.5,0.6666666666666667
system_id,4,3,0.06058475755596632,0.07635665479223568,1.1497005988023952,1.1922206911345956,0.1249868912453069,0.18996510100857533,0.7999999999999999,0.20000000000000007
system_id,3,2,0.0867994439500569,0.0867994439500569,1.2422778108455248,1.2212355665525285,0.09846068485187628,0.08679944395005679,1.0,0.0
system_id,2,1,0.0032289701301984053,0.0032289701301984053,1.007462686567164,1.007462686567164,0.0022832266753121016,0.0016144850650992026,0.9999999999999999,
system_id,6,5,0.14212340042439198,0.1008258618534997,1.387149917627677,1.2613216836754113,0.20225972867208755,0.28469357628725456,0.8857142857142858,0.01884548104956266
system_id,2,1,0.044998234280050065,0.044998234280050065,1.1091703056768558,1.1091703056768558,0.03181855660084436,0.022499117140025005,0.9999999999999999,
system_id,3,2,0.0,0.0,1.0000253292806485,1.0,0.0017846341248387587,0.0015455384885709744,0.0,1.0
system_id,2,1,-0.0033026355500855864,-0.0033026355500855864,0.9924242424242424,0.9924242424242424,0.002335315993253282,0.0016513177750425712,-0.9999999999999999,
system_id,2,1,-0.05230909964732344,-0.05230909964732344,0.8865248226950355,0.8865248226950355,0.03698811907838525,0.02615454982366172,-0.9999999999999999,
system_id,3,2,0.3828113280708527,0.3828113280708527,2.534742394129338,2.4144117060385386,0.39084509785635246,0.3828113280708527,1.0,0.0
system_id,3,2,0.0,0.0,1.0358506527653932,1.0,0.06694192266822256,0.05797340560885411,0.0,1.0
system_id,5,4,0.08589941918924326,0.03644721889535503,1.218825145997939,1.0875449570143372,0.08341965014214606,0.0798603618731119,0.49999999999999994,0.39100221895577053
system_id,1,0,,,,,,0.0,,
system_id,1,0,,,,,,0.0,,
system_id,2,1,0.0,0.0,1.0,1.0,0.0,0.0,,
system_id,3,2,0.17107129058944642,0.17107129058944642,1.6043917301560553,1.4827614643912514,0.1985997629941077,0.17289902176354277,0.5,0.6666666666666667
system_id,2,1,-0.05191779926549356,-0.05191779926549356,0.8873239436619719,0.8873239436619719,0.03671142792491245,0.02595889963274689,-0.9999999999999999,
system_id,2,1,-0.08264967449222377,-0.08264967449222377,0.8267045454545455,0.8267045454545455,0.05844214529631225,0.041324837246111856,-0.9999999999999999,
system_id,2,1,0.19660059406955077,0.19660059406955077,1.5725359911406422,1.5725359911406422,0.13901761325188308,0.09830029703477527,0.9999999999999999,
system_id,2,1,0.4132396351618174,0.4132396351618174,2.5896414342629486,2.5896414342629486,0.29220454827797593,0.20661981758090875,0.9999999999999999,
system_id,2,1,-0.009833502709043485,-0.009833502709043485,0.9776119402985074,0.9776119402985074,0.006953336448380934,0.004916751354521631,-0.9999999999999999,
system_id,2,1,0.0032289701301984053,0.0032289701301984053,1.007462686567164,1.007462686567164,0.0022832266753121016,0.0016144850650992026,0.9999999999999999,
